keyword,period,t,ma4,ma12,d_ratio,season_ok,base_ok,D,S,C,opportunity,score,news_4w,evaluable,hit4,hit8
토너 패드,2024-10-28,69,60.965,69.59,0.876,False,True,False,True,False,False,,1,True,False,True
토너 패드,2024-11-04,70,60.429,69.43,0.87,False,True,False,True,False,False,,1,True,True,False
토너 패드,2024-11-11,71,58.272,68.917,0.846,False,True,False,True,False,False,,2,True,True,True
토너 패드,2024-11-18,72,55.994,67.798,0.826,False,True,False,True,False,False,,2,True,True,True
토너 패드,2024-11-25,73,54.44,66.742,0.816,False,True,False,True,False,False,,1,True,True,True
토너 패드,2024-12-02,74,55.314,65.373,0.846,False,True,False,True,False,False,,3,True,True,True
토너 패드,2024-12-09,75,56.448,63.292,0.892,False,True,False,True,False,False,,2,True,True,True
토너 패드,2024-12-16,76,57.565,60.234,0.956,False,True,False,True,False,False,,2,True,True,True
토너 패드,2024-12-23,77,56.193,58.35,0.963,False,True,False,True,False,False,,2,True,True,True
토너 패드,2024-12-30,78,53.069,58.794,0.903,False,True,False,False,False,False,,0,True,True,True
토너 패드,2025-01-06,79,52.555,58.698,0.895,False,True,False,False,False,False,,0,True,True,True
토너 패드,2025-01-13,80,56.442,58.346,0.967,False,True,False,False,False,False,,1,True,True,True
토너 패드,2025-01-20,81,58.776,57.2,1.028,False,True,False,True,False,False,,1,True,True,True
토너 패드,2025-01-27,82,61.253,56.271,1.089,False,True,False,True,False,False,,1,True,True,True
토너 패드,2025-02-03,83,66.18,55.758,1.187,False,True,False,True,False,False,,1,True,True,True
토너 패드,2025-02-10,84,69.487,56.667,1.226,False,True,False,True,False,False,,0,True,True,True
토너 패드,2025-02-17,85,74.082,56.47,1.312,False,True,False,True,False,False,,1,True,True,True
토너 패드,2025-02-24,86,79.59,56.545,1.408,False,True,False,True,False,False,,2,True,False,False
토너 패드,2025-03-03,87,80.115,58.394,1.372,False,True,False,False,False,False,,3,True,False,False
토너 패드,2025-03-10,88,77.516,61.165,1.267,False,True,False,False,False,False,,3,True,True,False
토너 패드,2025-03-17,89,74.602,63.017,1.184,False,True,False,False,False,False,,2,True,True,False
토너 패드,2025-03-24,90,70.709,64.637,1.094,False,True,False,False,False,False,,2,True,True,False
토너 패드,2025-03-31,91,70.698,66.283,1.067,False,True,False,False,False,False,,2,True,False,False
토너 패드,2025-04-07,92,70.377,67.815,1.038,False,True,False,False,False,False,,2,True,False,False
토너 패드,2025-04-14,93,68.691,69.153,0.993,False,True,False,False,False,False,,2,True,False,False
토너 패드,2025-04-21,94,65.528,70.517,0.929,False,True,False,False,False,False,,1,True,False,False
토너 패드,2025-04-28,95,59.096,72.331,0.817,False,True,False,False,True,False,,8,True,True,True
토너 패드,2025-05-05,96,55.519,72.46,0.766,False,True,False,False,True,False,,8,True,True,True
토너 패드,2025-05-12,97,54.391,72.458,0.751,False,True,False,False,True,False,,8,True,True,True
토너 패드,2025-05-19,98,54.921,71.942,0.763,False,True,False,False,True,False,,8,True,True,True
토너 패드,2025-05-26,99,56.818,69.97,0.812,False,True,False,False,False,False,,2,True,True,True
토너 패드,2025-06-02,100,57.548,67.804,0.849,False,True,False,False,False,False,,3,True,False,True
토너 패드,2025-06-09,101,56.509,65.894,0.858,False,True,False,False,False,False,,4,True,True,True
토너 패드,2025-06-16,102,55.17,63.719,0.866,False,True,False,False,False,False,,4,True,True,True
토너 패드,2025-06-23,103,52.306,62.204,0.841,False,True,False,False,False,False,,4,True,True,True
토너 패드,2025-06-30,104,50.365,61.148,0.824,False,True,False,False,False,False,,4,True,True,True
토너 패드,2025-07-07,105,51.277,59.863,0.857,False,True,False,False,False,False,,5,True,True,True
토너 패드,2025-07-14,106,52.201,58.54,0.892,False,True,False,False,False,False,,6,True,True,True
토너 패드,2025-07-21,107,54.501,56.074,0.972,False,True,False,False,True,False,,11,True,True,True
토너 패드,2025-07-28,108,56.586,54.477,1.039,False,True,False,False,True,False,,10,True,True,True
토너 패드,2025-08-04,109,58.162,54.059,1.076,False,True,False,False,False,False,,11,True,True,True
토너 패드,2025-08-11,110,58.809,54.098,1.087,False,True,False,False,False,False,,10,True,True,False
토너 패드,2025-08-18,111,59.522,54.542,1.091,False,True,False,False,False,False,,4,True,True,False
토너 패드,2025-08-25,112,61.635,54.833,1.124,False,True,False,False,False,False,,5,True,False,False
토너 패드,2025-09-01,113,61.823,55.316,1.118,False,True,False,False,False,False,,3,True,False,False
토너 패드,2025-09-08,114,60.401,55.393,1.09,False,True,False,False,False,False,,4,True,False,False
토너 패드,2025-09-15,115,58.068,55.443,1.047,False,True,False,False,False,False,,7,True,False,False
토너 패드,2025-09-22,116,51.919,56.195,0.924,False,True,False,False,False,False,,6,True,False,False
토너 패드,2025-09-29,117,45.648,57.087,0.8,False,True,False,False,False,False,,8,True,True,True
토너 패드,2025-10-06,118,42.579,57.137,0.745,False,True,False,False,False,False,,7,True,True,True
토너 패드,2025-10-13,119,40.904,57.364,0.713,False,True,False,False,False,False,,3,True,True,True
토너 패드,2025-10-20,120,39.997,56.713,0.705,False,True,False,False,False,False,,3,True,True,True
토너 패드,2025-10-27,121,42.756,55.211,0.774,False,True,False,False,False,False,,8,True,True,True
토너 패드,2025-11-03,122,44.039,53.93,0.817,False,True,False,False,False,False,,12,True,True,True
토너 패드,2025-11-10,123,43.646,52.831,0.826,False,True,False,False,True,False,,13,True,True,True
토너 패드,2025-11-17,124,43.32,51.183,0.846,False,True,False,True,True,False,,15,True,True,True
토너 패드,2025-11-24,125,43.237,50.076,0.863,False,True,False,True,False,False,,8,True,True,True
토너 패드,2025-12-01,126,44.957,49.006,0.917,False,True,False,True,False,False,,5,True,False,True
토너 패드,2025-12-08,127,44.819,47.539,0.943,False,True,False,True,False,False,,4,True,False,True
토너 패드,2025-12-15,128,45.438,45.079,1.008,False,True,False,True,False,False,,2,True,False,True
토너 패드,2025-12-22,129,42.369,43.88,0.966,False,True,False,True,False,False,,2,True,True,True
토너 패드,2025-12-29,130,37.973,43.858,0.866,False,True,False,True,True,False,,17,True,True,True
토너 패드,2026-01-05,131,39.781,43.123,0.923,False,True,False,True,True,False,,21,True,True,True
토너 패드,2026-01-12,132,39.781,42.918,0.927,False,True,False,True,True,False,,21,True,True,True
토너 패드,2026-01-19,133,42.231,42.787,0.987,False,True,False,True,True,False,,21,True,True,True
토너 패드,2026-01-26,134,44.658,42.323,1.055,False,True,False,True,False,False,,5,True,True,True
토너 패드,2026-02-02,135,43.243,42.749,1.012,False,True,False,True,False,False,,1,True,True,True
토너 패드,2026-02-09,136,44.155,42.846,1.031,False,True,False,True,False,False,,1,True,True,True
토너 패드,2026-02-16,137,43.696,42.612,1.025,False,True,False,True,False,False,,0,True,True,True
토너 패드,2026-02-23,138,43.945,42.529,1.033,False,True,False,False,False,False,,0,True,True,True
토너 패드,2026-03-02,139,44.039,42.614,1.033,False,True,False,False,False,False,,17,True,True,True
토너 패드,2026-03-09,140,42.684,43.125,0.99,False,True,False,False,True,False,,17,True,True,True
토너 패드,2026-03-16,141,41.81,42.765,0.978,False,True,False,False,True,False,,18,True,True,True
토너 패드,2026-03-23,142,40.815,42.192,0.967,False,True,False,False,True,False,,20,True,True,True
토너 패드,2026-03-30,143,40.66,42.354,0.96,False,True,False,False,False,False,,3,True,True,True
토너 패드,2026-04-06,144,41.285,42.207,0.978,False,True,False,False,False,False,,7,True,True,True
토너 패드,2026-04-13,145,41.866,42.579,0.983,False,True,False,False,False,False,,6,True,True,True
토너 패드,2026-04-20,146,41.722,43.139,0.967,False,True,False,False,False,False,,7,True,True,True
토너 패드,2026-04-27,147,41.147,42.647,0.965,False,True,False,False,False,False,,8,True,True,True
토너 패드,2026-05-04,148,42.629,42.708,0.998,False,True,False,False,True,False,,20,True,True,
토너 패드,2026-05-11,149,43.53,42.457,1.025,False,True,False,False,True,False,,21,True,True,
토너 패드,2026-05-18,150,43.608,42.161,1.034,False,True,False,False,True,False,,22,True,True,
토너 패드,2026-05-25,151,44.631,41.949,1.064,False,True,False,False,True,False,,21,True,True,
톤업 선크림,2024-07-22,55,67.897,90.712,0.748,False,True,False,False,False,False,,2,True,True,False
톤업 선크림,2024-07-29,56,65.437,88.741,0.737,False,True,False,False,False,False,,2,True,True,False
톤업 선크림,2024-08-05,57,64.796,86.875,0.746,False,True,False,False,False,False,,2,True,True,False
톤업 선크림,2024-08-12,58,65.167,85.225,0.765,False,True,False,False,False,False,,1,True,False,False
톤업 선크림,2024-08-19,59,64.123,83.615,0.767,False,True,False,False,False,False,,1,True,False,False
톤업 선크림,2024-08-26,60,62.707,81.621,0.768,False,True,False,False,False,False,,1,True,False,False
톤업 선크림,2024-09-02,61,60.564,79.481,0.762,False,True,False,False,False,False,,1,True,False,False
톤업 선크림,2024-09-09,62,54.798,77.636,0.706,False,True,False,False,False,False,,1,True,False,False
톤업 선크림,2024-09-16,63,51.419,74.352,0.692,False,True,False,False,False,False,,1,True,True,True
톤업 선크림,2024-09-23,64,48.372,71.251,0.679,False,True,False,False,False,False,,0,True,True,True
톤업 선크림,2024-09-30,65,46.596,68.302,0.682,False,True,False,False,False,False,,1,True,True,True
톤업 선크림,2024-10-07,66,47.807,64.56,0.741,False,True,False,False,False,False,,1,True,True,True
톤업 선크림,2024-10-14,67,48.621,61.146,0.795,False,True,False,False,False,False,,1,True,True,True
톤업 선크림,2024-10-21,68,47.738,58.839,0.811,False,True,False,False,False,False,,1,True,True,True
톤업 선크림,2024-10-28,69,46.225,57.319,0.806,False,True,False,False,False,False,,0,True,True,True
톤업 선크림,2024-11-04,70,46.578,55.924,0.833,False,True,False,False,False,False,,0,True,True,True
톤업 선크림,2024-11-11,71,46.146,54.721,0.843,False,True,False,False,False,False,,0,True,True,True
톤업 선크림,2024-11-18,72,46.463,52.939,0.878,False,True,False,False,False,False,,0,True,True,True
톤업 선크림,2024-11-25,73,46.848,51.129,0.916,False,True,False,False,False,False,,1,True,True,True
톤업 선크림,2024-12-02,74,46.29,49.727,0.931,False,True,False,False,False,False,,1,True,True,True
톤업 선크림,2024-12-09,75,46.351,48.729,0.951,False,True,False,False,False,False,,1,True,True,True
톤업 선크림,2024-12-16,76,46.985,47.524,0.989,False,True,False,False,False,False,,1,True,True,True
톤업 선크림,2024-12-23,77,46.467,46.557,0.998,False,True,False,False,False,False,,0,True,True,True
톤업 선크림,2024-12-30,78,46.733,46.892,0.997,False,True,False,False,False,False,,0,True,True,True
톤업 선크림,2025-01-06,79,48.221,47.039,1.025,False,True,False,False,False,False,,0,True,True,True
톤업 선크림,2025-01-13,80,50.216,47.062,1.067,False,True,False,False,False,False,,0,True,True,True
톤업 선크림,2025-01-20,81,50.789,46.513,1.092,False,True,False,False,False,False,,0,True,True,True
톤업 선크림,2025-01-27,82,51.513,46.534,1.107,False,True,False,False,False,False,,0,True,True,True
톤업 선크림,2025-02-03,83,53.13,46.906,1.133,False,True,False,True,False,False,,0,True,True,True
톤업 선크림,2025-02-10,84,55.59,47.888,1.161,False,True,False,True,False,False,,0,True,True,True
톤업 선크림,2025-02-17,85,60.683,48.035,1.263,False,True,False,True,False,False,,0,True,True,True
톤업 선크림,2025-02-24,86,72.626,48.179,1.507,False,True,False,True,False,False,,0,True,True,True
톤업 선크림,2025-03-03,87,81.343,49.234,1.652,False,True,False,True,False,False,,1,True,True,True
톤업 선크림,2025-03-10,88,84.682,50.93,1.663,False,True,False,True,False,False,,3,True,True,True
톤업 선크림,2025-03-17,89,87.822,52.646,1.668,False,True,False,True,False,False,,3,True,True,True
톤업 선크림,2025-03-24,90,82.805,56.957,1.454,False,True,False,True,False,False,,3,True,True,True
톤업 선크림,2025-03-31,91,80.212,60.898,1.317,False,True,False,True,False,False,,2,True,True,True
톤업 선크림,2025-04-07,92,82.322,63.496,1.297,False,True,False,True,False,False,,0,True,True,True
톤업 선크림,2025-04-14,93,84.08,66.431,1.266,False,True,False,True,False,False,,0,True,True,True
톤업 선크림,2025-04-21,94,86.861,68.981,1.259,False,True,False,True,False,False,,0,True,False,False
톤업 선크림,2025-04-28,95,84.88,71.561,1.186,False,True,False,True,False,False,,0,True,True,False
톤업 선크림,2025-05-05,96,81.977,74.198,1.105,False,True,False,True,False,False,,0,True,True,False
톤업 선크림,2025-05-12,97,79.481,77.528,1.025,False,True,False,True,False,False,,0,True,True,False
톤업 선크림,2025-05-19,98,75.166,80.764,0.931,False,True,False,True,False,False,,2,True,True,True
톤업 선크림,2025-05-26,99,76.545,82.145,0.932,False,True,False,True,True,False,,4,True,True,False
톤업 선크림,2025-06-02,100,78.011,82.994,0.94,False,True,False,True,True,False,,4,True,False,False
톤업 선크림,2025-06-09,101,76.419,83.794,0.912,False,True,False,True,True,False,,4,True,False,False
톤업 선크림,2025-06-16,102,73.905,81.61,0.906,False,True,False,True,False,False,,2,True,False,False
톤업 선크림,2025-06-23,103,68.971,80.546,0.856,False,True,False,False,False,False,,1,True,True,False
톤업 선크림,2025-06-30,104,66.356,80.77,0.822,False,True,False,False,False,False,,1,True,True,True
톤업 선크림,2025-07-07,105,66.525,79.993,0.832,False,True,False,False,False,False,,1,True,False,False
톤업 선크림,2025-07-14,106,64.209,78.644,0.816,False,True,False,False,False,False,,2,True,True,False
톤업 선크림,2025-07-21,107,63.863,76.798,0.832,False,True,False,False,False,False,,2,True,True,False
톤업 선크림,2025-07-28,108,60.939,75.448,0.808,False,True,False,False,False,False,,2,True,True,False
톤업 선크림,2025-08-04,109,58.396,74.142,0.788,False,True,False,False,False,False,,2,True,True,False
톤업 선크림,2025-08-11,110,59.321,71.093,0.834,False,True,False,False,False,False,,2,True,False,False
톤업 선크림,2025-08-18,111,58.695,69.793,0.841,False,True,False,False,False,False,,2,True,False,False
톤업 선크림,2025-08-25,112,58.511,68.435,0.855,False,True,False,False,False,False,,2,True,False,False
톤업 선크림,2025-09-01,113,55.449,67.113,0.826,False,True,False,False,False,False,,2,True,False,False
톤업 선크림,2025-09-08,114,50.342,65.812,0.765,False,True,False,False,False,False,,1,True,False,False
톤업 선크림,2025-09-15,115,44.727,63.843,0.701,False,True,False,False,False,False,,0,True,False,False
톤업 선크림,2025-09-22,116,38.914,61.935,0.628,False,True,False,False,False,False,,2,True,False,True
톤업 선크림,2025-09-29,117,34.415,60.123,0.572,False,True,False,False,False,False,,2,True,True,True
톤업 선크림,2025-10-06,118,33.151,57.958,0.572,False,True,False,False,False,False,,2,True,True,True
톤업 선크림,2025-10-13,119,33.615,55.762,0.603,False,True,False,False,False,False,,2,True,True,True
톤업 선크림,2025-10-20,120,34.311,52.788,0.65,False,True,False,False,True,False,,6,True,True,True
톤업 선크림,2025-10-27,121,35.741,49.42,0.723,False,True,False,False,True,False,,8,True,True,True
톤업 선크림,2025-11-03,122,37.628,47.605,0.79,False,True,False,False,True,False,,8,True,True,True
톤업 선크림,2025-11-10,123,37.509,45.679,0.821,False,True,False,False,True,False,,8,True,True,True
톤업 선크림,2025-11-17,124,36.627,43.912,0.834,False,True,False,False,False,False,,2,True,True,True
톤업 선크림,2025-11-24,125,37.574,41.868,0.897,False,True,False,False,False,False,,3,True,True,True
톤업 선크림,2025-12-01,126,37.966,40.374,0.94,False,True,False,False,False,False,,3,True,False,True
톤업 선크림,2025-12-08,127,37.855,38.617,0.98,False,True,False,False,False,False,,3,True,True,True
톤업 선크림,2025-12-15,128,37.505,36.617,1.024,False,True,False,False,False,False,,3,True,True,True
톤업 선크림,2025-12-22,129,35.103,35.91,0.978,False,True,False,False,False,False,,0,True,True,True
톤업 선크림,2025-12-29,130,33.205,36.248,0.916,False,True,False,False,False,False,,0,True,True,True
톤업 선크림,2026-01-05,131,34.372,36.326,0.946,False,True,False,False,False,False,,0,True,True,True
톤업 선크림,2026-01-12,132,36.954,36.148,1.022,False,True,False,False,False,False,,0,True,True,True
톤업 선크림,2026-01-19,133,39.295,36.139,1.087,False,True,False,True,False,False,,0,True,True,True
톤업 선크림,2026-01-26,134,41.511,36.266,1.145,False,True,False,True,False,False,,1,True,True,True
톤업 선크림,2026-02-02,135,42.184,36.579,1.153,False,True,False,True,False,False,,1,True,True,True
톤업 선크림,2026-02-09,136,41.676,37.029,1.126,False,True,False,True,False,False,,3,True,True,True
톤업 선크림,2026-02-16,137,43.996,37.324,1.179,False,True,False,True,False,False,,3,True,True,True
톤업 선크림,2026-02-23,138,46.47,37.561,1.237,False,True,False,True,False,False,,2,True,True,True
톤업 선크림,2026-03-02,139,50.288,38.137,1.319,False,True,False,True,False,False,,2,True,True,True
톤업 선크림,2026-03-09,140,54.697,38.712,1.413,False,True,False,True,False,False,,0,True,True,True
톤업 선크림,2026-03-16,141,58.479,39.465,1.482,False,True,False,True,False,False,,1,True,True,True
톤업 선크림,2026-03-23,142,62.822,40.395,1.555,False,True,False,True,False,False,,1,True,True,True
톤업 선크림,2026-03-30,143,65.776,42.281,1.556,False,True,False,True,False,False,,2,True,True,True
톤업 선크림,2026-04-06,144,67.332,44.442,1.515,False,True,False,True,False,False,,2,True,True,True
톤업 선크림,2026-04-13,145,68.989,47.257,1.46,False,True,False,True,False,False,,1,True,True,True
톤업 선크림,2026-04-20,146,67.915,50.268,1.351,False,True,False,True,False,False,,1,True,True,True
톤업 선크림,2026-04-27,147,65.589,52.749,1.243,False,True,False,True,False,False,,0,True,True,True
톤업 선크림,2026-05-04,148,65.844,54.568,1.207,False,True,False,True,False,False,,0,True,True,
톤업 선크림,2026-05-11,149,64.71,57.154,1.132,False,True,False,True,False,False,,1,True,True,
톤업 선크림,2026-05-18,150,63.95,59.069,1.083,False,True,False,True,False,False,,1,True,True,
톤업 선크림,2026-05-25,151,64.555,60.551,1.066,False,True,False,True,False,False,,2,True,False,
트라넥삼산,2024-07-22,55,80.31,56.926,1.411,True,True,True,False,False,False,,0,True,False,False
트라넥삼산,2024-07-29,56,64.619,62.559,1.033,True,True,False,False,False,False,,0,True,False,False
트라넥삼산,2024-08-05,57,51.598,62.935,0.82,True,True,False,False,False,False,,0,True,True,False
트라넥삼산,2024-08-12,58,50.964,63.927,0.797,True,True,False,False,False,False,,0,True,False,False
트라넥삼산,2024-08-19,59,34.573,70.649,0.489,True,True,False,False,False,False,,0,True,True,True
트라넥삼산,2024-08-26,60,32.907,71.181,0.462,True,True,False,True,False,False,,0,True,True,True
트라넥삼산,2024-09-02,61,50.064,65.262,0.767,True,True,False,True,False,False,,0,True,False,False
트라넥삼산,2024-09-09,62,41.144,66.776,0.616,True,True,False,True,False,False,,0,True,False,False
트라넥삼산,2024-09-16,63,39.239,63.056,0.622,True,True,False,True,False,False,,0,True,False,False
트라넥삼산,2024-09-23,64,40.669,58.867,0.691,True,True,False,True,False,False,,0,True,False,False
트라넥삼산,2024-09-30,65,21.31,58.678,0.363,True,True,False,True,False,False,,0,True,True,True
트라넥삼산,2024-10-07,66,24.811,55.505,0.447,True,True,False,True,False,False,,0,True,True,True
트라넥삼산,2024-10-14,67,25.67,51.374,0.5,True,True,False,True,False,False,,0,True,True,True
트라넥삼산,2024-10-21,68,26.646,46.065,0.578,True,True,False,True,False,False,,0,True,True,True
트라넥삼산,2024-10-28,69,30.534,40.991,0.745,True,True,False,True,False,False,,0,True,False,False
트라넥삼산,2024-11-04,70,25.432,38.973,0.653,True,True,False,True,False,False,,0,True,True,True
트라넥삼산,2024-11-11,71,24.915,33.161,0.751,True,True,False,True,False,False,,0,True,True,True
트라넥삼산,2024-11-18,72,27.321,33.408,0.818,True,True,False,True,False,False,,0,True,True,False
트라넥삼산,2024-11-25,73,24.528,33.97,0.722,True,True,False,True,False,False,,0,True,True,True
트라넥삼산,2024-12-02,74,23.48,30.462,0.771,True,True,False,True,False,False,,0,True,True,True
트라넥삼산,2024-12-09,75,28.049,29.941,0.937,True,True,False,True,False,False,,0,True,False,True
트라넥삼산,2024-12-16,76,29.488,31.546,0.935,True,True,False,True,False,False,,0,True,False,True
트라넥삼산,2024-12-23,77,29.648,25.458,1.165,True,True,False,True,False,False,,0,True,True,True
트라넥삼산,2024-12-30,78,30.38,24.574,1.236,True,True,False,False,False,False,,0,True,True,True
트라넥삼산,2025-01-06,79,22.675,26.211,0.865,False,True,False,False,False,False,,0,True,True,True
트라넥삼산,2025-01-13,80,18.054,27.818,0.649,False,True,False,False,False,False,,0,True,True,True
트라넥삼산,2025-01-20,81,30.519,28.237,1.081,False,True,False,True,False,False,,0,True,True,True
트라넥삼산,2025-01-27,82,51.64,26.431,1.954,True,True,True,True,False,True,85.0,0,True,True,False
트라넥삼산,2025-02-03,83,65.173,25.213,2.585,True,True,True,True,False,True,85.0,0,True,False,False
트라넥삼산,2025-02-10,84,64.014,24.954,2.565,True,True,True,True,False,True,85.0,0,True,False,False
트라넥삼산,2025-02-17,85,52.22,28.232,1.85,False,True,False,True,False,False,,0,True,False,False
트라넥삼산,2025-02-24,86,49.716,35.167,1.414,False,True,False,True,False,False,,0,True,False,False
트라넥삼산,2025-03-03,87,38.744,38.632,1.003,False,True,False,False,False,False,,0,True,False,False
트라넥삼산,2025-03-10,88,44.504,37.185,1.197,False,True,False,False,False,False,,0,True,False,False
트라넥삼산,2025-03-17,89,46.037,37.462,1.229,False,True,False,False,False,False,,0,True,False,True
트라넥삼산,2025-03-24,90,29.939,43.912,0.682,False,True,False,False,False,False,,0,True,True,True
트라넥삼산,2025-03-31,91,32.114,42.197,0.761,False,True,False,False,False,False,,0,True,True,True
트라넥삼산,2025-04-07,92,30.807,42.191,0.73,False,True,False,False,False,False,,1,True,True,True
트라넥삼산,2025-04-14,93,29.521,42.926,0.688,False,True,False,False,False,False,,1,True,True,True
트라넥삼산,2025-04-21,94,35.551,43.765,0.812,False,True,False,False,False,False,,2,True,True,True
트라넥삼산,2025-04-28,95,34.039,45.344,0.751,False,True,False,False,False,False,,2,True,True,True
트라넥삼산,2025-05-05,96,38.504,46.442,0.829,False,True,False,False,False,False,,1,True,True,True
트라넥삼산,2025-05-12,97,57.201,42.593,1.343,True,True,True,False,False,False,,1,True,False,False
트라넥삼산,2025-05-19,98,50.468,38.402,1.314,True,True,True,False,False,False,,0,True,True,False
트라넥삼산,2025-05-26,99,57.077,34.966,1.632,False,True,False,False,False,False,,0,True,True,False
트라넥삼산,2025-06-02,100,49.672,37.938,1.309,False,True,False,False,False,False,,0,True,True,True
트라넥삼산,2025-06-09,101,50.291,44.253,1.136,False,True,False,False,False,False,,0,True,False,False
트라넥삼산,2025-06-16,102,61.122,38.653,1.581,False,True,False,False,False,False,,0,True,False,False
트라넥삼산,2025-06-23,103,60.594,41.077,1.475,False,True,False,False,False,False,,0,True,False,False
트라넥삼산,2025-06-30,104,59.854,39.661,1.509,False,True,False,False,False,False,,0,True,False,False
트라넥삼산,2025-07-07,105,40.707,45.671,0.891,False,True,False,False,False,False,,0,True,True,False
트라넥삼산,2025-07-14,106,28.329,49.047,0.578,False,True,False,False,False,False,,0,True,True,True
트라넥삼산,2025-07-21,107,25.261,50.57,0.5,False,True,False,False,False,False,,0,True,True,True
트라넥삼산,2025-07-28,108,37.393,49.343,0.758,False,True,False,False,False,False,,0,True,False,False
트라넥삼산,2025-08-04,109,39.665,49.4,0.803,False,True,False,False,False,False,,0,True,False,False
트라넥삼산,2025-08-11,110,43.669,46.64,0.936,False,True,False,False,False,False,,0,True,False,False
트라넥삼산,2025-08-18,111,42.151,47.644,0.885,True,True,False,False,False,False,,0,True,False,True
트라넥삼산,2025-08-25,112,32.654,48.973,0.667,False,True,False,False,False,False,,0,True,True,True
트라넥삼산,2025-09-01,113,30.817,43.555,0.708,False,True,False,False,False,False,,0,True,True,True
트라넥삼산,2025-09-08,114,34.927,44.374,0.787,False,True,False,False,False,False,,0,True,True,True
트라넥삼산,2025-09-15,115,35.812,42.669,0.839,False,True,False,False,False,False,,0,True,True,True
트라넥삼산,2025-09-22,116,33.905,43.3,0.783,False,True,False,False,False,False,,0,True,True,True
트라넥삼산,2025-09-29,117,38.678,37.063,1.044,True,True,False,False,False,False,,0,True,True,False
트라넥삼산,2025-10-06,118,40.088,35.642,1.125,True,True,False,False,False,False,,0,True,False,False
트라넥삼산,2025-10-13,119,41.525,34.408,1.207,True,True,False,False,False,False,,0,True,False,False
트라넥삼산,2025-10-20,120,41.73,34.651,1.204,True,True,False,False,False,False,,0,True,False,False
트라넥삼산,2025-10-27,121,35.983,36.387,0.989,True,True,False,False,False,False,,0,True,True,True
트라넥삼산,2025-11-03,122,30.449,39.561,0.77,True,True,False,False,False,False,,0,True,True,True
트라넥삼산,2025-11-10,123,27.69,39.83,0.695,False,True,False,False,False,False,,0,True,True,True
트라넥삼산,2025-11-17,124,28.967,36.096,0.803,False,True,False,True,False,False,,3,True,True,True
트라넥삼산,2025-11-24,125,32.875,35.159,0.935,True,True,False,True,False,False,,3,True,True,True
트라넥삼산,2025-12-01,126,35.117,35.155,0.999,True,True,False,True,False,False,,3,True,True,True
트라넥삼산,2025-12-08,127,35.78,35.009,1.022,True,True,False,True,False,False,,3,True,True,True
트라넥삼산,2025-12-15,128,40.898,34.867,1.173,True,True,False,True,False,False,,0,True,True,False
트라넥삼산,2025-12-22,129,38.786,35.845,1.082,True,True,False,True,False,False,,0,True,True,True
트라넥삼산,2025-12-29,130,48.457,35.218,1.376,True,True,True,True,False,True,65.0,0,True,False,False
트라넥삼산,2026-01-05,131,46.428,34.999,1.327,True,True,True,True,False,True,65.0,0,True,False,False
트라넥삼산,2026-01-12,132,40.804,37.198,1.097,True,True,False,True,False,False,,0,True,False,False
트라넥삼산,2026-01-19,133,39.671,35.882,1.106,True,True,False,True,False,False,,0,True,False,False
트라넥삼산,2026-01-26,134,27.708,38.008,0.729,False,True,False,True,False,False,,0,True,True,True
트라넥삼산,2026-02-02,135,28.688,36.633,0.783,False,True,False,True,False,False,,0,True,True,True
트라넥삼산,2026-02-09,136,27.246,36.89,0.739,False,True,False,True,False,False,,0,True,True,True
트라넥삼산,2026-02-16,137,32.954,37.111,0.888,False,True,False,True,False,False,,0,True,True,True
트라넥삼산,2026-02-23,138,33.348,37.094,0.899,False,True,False,False,False,False,,2,True,True,True
트라넥삼산,2026-03-02,139,33.214,36.965,0.899,False,True,False,False,True,False,,4,True,True,True
트라넥삼산,2026-03-09,140,36.652,36.316,1.009,False,True,False,False,True,False,,4,True,True,True
트라넥삼산,2026-03-16,141,32.394,37.137,0.872,False,True,False,False,True,False,,4,True,True,True
트라넥삼산,2026-03-23,142,31.331,36.505,0.858,False,True,False,False,False,False,,2,True,True,True
트라넥삼산,2026-03-30,143,33.122,36.11,0.917,False,True,False,False,False,False,,1,True,True,True
트라넥삼산,2026-04-06,144,34.102,34.9,0.977,False,True,False,False,False,False,,2,True,True,True
트라넥삼산,2026-04-13,145,36.734,35.007,1.049,True,True,False,False,False,False,,2,True,True,True
트라넥삼산,2026-04-20,146,39.777,30.796,1.292,False,True,False,False,False,False,,2,True,False,True
트라넥삼산,2026-04-27,147,39.557,31.675,1.249,True,True,False,False,False,False,,1,True,False,True
트라넥삼산,2026-05-04,148,35.924,32.667,1.1,False,True,False,False,False,False,,0,True,True,
트라넥삼산,2026-05-11,149,35.396,34.028,1.04,False,True,False,False,False,False,,0,True,True,
트라넥삼산,2026-05-18,150,35.722,34.819,1.026,False,True,False,False,False,False,,0,True,True,
트라넥삼산,2026-05-25,151,34.085,35.298,0.966,False,True,False,False,False,False,,0,True,True,
트러블 진정,2024-07-22,55,70.173,69.018,1.017,False,True,False,False,False,False,,1,True,True,True
트러블 진정,2024-07-29,56,72.525,68.028,1.066,False,True,False,False,False,False,,0,True,True,True
트러블 진정,2024-08-05,57,74.567,68.152,1.094,False,True,False,False,False,False,,0,True,True,True
트러블 진정,2024-08-12,58,75.804,68.028,1.114,False,True,False,False,False,False,,1,True,True,True
트러블 진정,2024-08-19,59,73.391,69.039,1.063,False,True,False,False,False,False,,1,True,True,True
