keyword,period,ratio
살리실산,2024-03-25,54.07596
살리실산,2024-04-01,57.45715
살리실산,2024-04-08,57.87401
살리실산,2024-04-15,55.99814
살리실산,2024-04-22,61.06993
살리실산,2024-04-29,76.16952
살리실산,2024-05-06,68.20287
살리실산,2024-05-13,61.94997
살리실산,2024-05-20,65.97962
살리실산,2024-05-27,70.3798
살리실산,2024-06-03,65.51644
살리실산,2024-06-10,70.54191
살리실산,2024-06-17,61.18573
살리실산,2024-06-24,58.59194
살리실산,2024-07-01,93.51551
살리실산,2024-07-08,72.95044
살리실산,2024-07-15,69.26817
살리실산,2024-07-22,59.56461
살리실산,2024-07-29,61.27836
살리실산,2024-08-05,60.35201
살리실산,2024-08-12,68.805
살리실산,2024-08-19,70.61139
살리실산,2024-08-26,63.91848
살리실산,2024-09-02,68.66604
살리실산,2024-09-09,100.0
살리실산,2024-09-16,68.64289
살리실산,2024-09-23,62.36683
살리실산,2024-09-30,51.64427
살리실산,2024-10-07,55.02547
살리실산,2024-10-14,53.70541
살리실산,2024-10-21,50.46317
살리실산,2024-10-28,50.23158
살리실산,2024-11-04,55.81287
살리실산,2024-11-11,47.82306
살리실산,2024-11-18,48.77257
살리실산,2024-11-25,48.74942
살리실산,2024-12-02,44.1408
살리실산,2024-12-09,42.12598
살리실산,2024-12-16,38.53635
살리실산,2024-12-23,41.17647
살리실산,2024-12-30,37.07735
살리실산,2025-01-06,39.46271
살리실산,2025-01-13,44.69661
살리실산,2025-01-20,43.44603
살리실산,2025-01-27,51.71375
살리실산,2025-02-03,47.0125
살리실산,2025-02-10,44.27975
살리실산,2025-02-17,44.11764
살리실산,2025-02-24,42.566
살리실산,2025-03-03,47.24409
살리실산,2025-03-10,60.21306
살리실산,2025-03-17,57.43399
살리실산,2025-03-24,64.2427
살리실산,2025-03-31,59.0088
살리실산,2025-04-07,62.73737
살리실산,2025-04-14,57.5961
살리실산,2025-04-21,49.62945
살리실산,2025-04-28,44.67345
살리실산,2025-05-05,58.12876
살리실산,2025-05-12,54.19175
살리실산,2025-05-19,53.49698
살리실산,2025-05-26,54.35386
살리실산,2025-06-02,49.60629
살리실산,2025-06-09,54.14543
살리실산,2025-06-16,50.69476
살리실산,2025-06-23,42.47336
살리실산,2025-06-30,45.34506
살리실산,2025-07-07,44.97452
살리실산,2025-07-14,46.45669
살리실산,2025-07-21,42.91338
살리실산,2025-07-28,43.39972
살리실산,2025-08-04,44.55766
살리실산,2025-08-11,44.1408
살리실산,2025-08-18,50.11579
살리실산,2025-08-25,47.96201
살리실산,2025-09-01,47.17461
살리실산,2025-09-08,54.16859
살리실산,2025-09-15,48.3094
살리실산,2025-09-22,40.92172
살리실산,2025-09-29,43.09865
살리실산,2025-10-06,49.02732
살리실산,2025-10-13,47.0125
살리실산,2025-10-20,41.10699
살리실산,2025-10-27,40.73645
살리실산,2025-11-03,38.5132
살리실산,2025-11-10,35.6415
살리실산,2025-11-17,38.46688
살리실산,2025-11-24,41.13015
살리실산,2025-12-01,36.93839
살리실산,2025-12-08,34.92357
살리실산,2025-12-15,34.02037
살리실산,2025-12-22,29.18017
살리실산,2025-12-29,30.22232
살리실산,2026-01-05,45.4377
살리실산,2026-01-12,33.76563
살리실산,2026-01-19,36.10467
살리실산,2026-01-26,33.92774
살리실산,2026-02-02,43.09865
살리실산,2026-02-09,36.19731
살리실산,2026-02-16,42.82075
살리실산,2026-02-23,40.18063
살리실산,2026-03-02,41.17647
살리실산,2026-03-09,42.07966
살리실산,2026-03-16,50.04631
살리실산,2026-03-23,43.77026
살리실산,2026-03-30,52.03798
살리실산,2026-04-06,50.46317
살리실산,2026-04-13,50.60213
살리실산,2026-04-20,48.88837
살리실산,2026-04-27,48.84205
살리실산,2026-05-04,42.72811
살리실산,2026-05-11,41.94071
살리실산,2026-05-18,43.42288
살리실산,2026-05-25,48.5873
살리실산,2026-06-01,51.32005
살리실산,2026-06-08,54.88652
살리실산,2026-06-15,58.1056
살리실산,2026-06-22,50.55581
선세럼,2023-07-03,21.35922
선세럼,2023-07-10,12.46601
선세럼,2023-07-17,16.8932
선세럼,2023-07-24,18.64077
선세럼,2023-07-31,19.06796
선세럼,2023-08-07,17.16504
선세럼,2023-08-14,16.54368
선세럼,2023-08-21,13.70873
선세럼,2023-08-28,13.28155
선세럼,2023-09-04,13.90291
선세럼,2023-09-11,10.87378
선세럼,2023-09-18,9.63106
선세럼,2023-09-25,8.0
선세럼,2023-10-02,11.76699
선세럼,2023-10-09,11.18446
선세럼,2023-10-16,21.12621
선세럼,2023-10-23,10.95145
선세럼,2023-10-30,10.64077
선세럼,2023-11-06,9.94174
선세럼,2023-11-13,10.13592
선세럼,2023-11-20,10.60194
선세럼,2023-11-27,9.12621
선세럼,2023-12-04,11.61165
선세럼,2023-12-11,10.25242
선세럼,2023-12-18,8.50485
선세럼,2023-12-25,7.53398
선세럼,2024-01-01,10.17475
선세럼,2024-01-08,10.60194
선세럼,2024-01-15,11.18446
선세럼,2024-01-22,16.81553
선세럼,2024-01-29,13.59223
선세럼,2024-02-05,10.79611
선세럼,2024-02-12,13.74757
선세럼,2024-02-19,16.07766
선세럼,2024-02-26,16.85436
선세럼,2024-03-04,20.0
선세럼,2024-03-11,26.60194
선세럼,2024-03-18,20.85436
선세럼,2024-03-25,17.39805
선세럼,2024-04-01,25.20388
선세럼,2024-04-08,26.21359
선세럼,2024-04-15,31.45631
선세럼,2024-04-22,31.2233
선세럼,2024-04-29,30.60194
선세럼,2024-05-06,30.75728
선세럼,2024-05-13,32.54368
선세럼,2024-05-20,48.85436
선세럼,2024-05-27,46.48543
선세럼,2024-06-03,49.70873
선세럼,2024-06-10,44.58252
선세럼,2024-06-17,47.68932
선세럼,2024-06-24,35.18446
선세럼,2024-07-01,28.54368
선세럼,2024-07-08,28.73786
선세럼,2024-07-15,23.3398
선세럼,2024-07-22,30.36893
선세럼,2024-07-29,29.86407
선세럼,2024-08-05,30.64077
선세럼,2024-08-12,27.10679
선세럼,2024-08-19,23.68932
선세럼,2024-08-26,22.25242
선세럼,2024-09-02,21.70873
선세럼,2024-09-09,17.55339
선세럼,2024-09-16,18.09708
선세럼,2024-09-23,17.24271
선세럼,2024-09-30,17.12621
선세럼,2024-10-07,15.30097
선세럼,2024-10-14,15.65048
선세럼,2024-10-21,14.40776
선세럼,2024-10-28,15.76699
선세럼,2024-11-04,16.66019
선세럼,2024-11-11,17.7864
선세럼,2024-11-18,19.18446
선세럼,2024-11-25,16.81553
선세럼,2024-12-02,15.84466
선세럼,2024-12-09,15.84466
선세럼,2024-12-16,13.28155
선세럼,2024-12-23,13.98058
선세럼,2024-12-30,14.87378
선세럼,2025-01-06,18.13592
선세럼,2025-01-13,15.80582
선세럼,2025-01-20,14.64077
선세럼,2025-01-27,16.31067
선세럼,2025-02-03,20.0
선세럼,2025-02-10,24.66019
선세럼,2025-02-17,22.60194
선세럼,2025-02-24,26.91262
선세럼,2025-03-03,27.3398
선세럼,2025-03-10,29.70873
선세럼,2025-03-17,46.95145
선세럼,2025-03-24,49.04854
선세럼,2025-03-31,52.8932
선세럼,2025-04-07,58.01941
선세럼,2025-04-14,63.76699
선세럼,2025-04-21,60.54368
선세럼,2025-04-28,53.98058
선세럼,2025-05-05,56.50485
선세럼,2025-05-12,56.15533
선세럼,2025-05-19,58.64077
선세럼,2025-05-26,56.1165
선세럼,2025-06-02,59.30097
선세럼,2025-06-09,58.05825
선세럼,2025-06-16,48.69902
선세럼,2025-06-23,43.53398
선세럼,2025-06-30,47.18446
선세럼,2025-07-07,46.05825
선세럼,2025-07-14,35.02912
선세럼,2025-07-21,37.70873
선세럼,2025-07-28,54.99029
선세럼,2025-08-04,61.86407
선세럼,2025-08-11,48.81553
선세럼,2025-08-18,36.77669
선세럼,2025-08-25,42.60194
선세럼,2025-09-01,29.0097
선세럼,2025-09-08,21.86407
선세럼,2025-09-15,20.58252
선세럼,2025-09-22,19.2233
선세럼,2025-09-29,16.31067
선세럼,2025-10-06,14.79611
선세럼,2025-10-13,21.43689
선세럼,2025-10-20,49.12621
선세럼,2025-10-27,85.94174
선세럼,2025-11-03,72.15533
선세럼,2025-11-10,60.38834
선세럼,2025-11-17,66.75728
선세럼,2025-11-24,53.20388
선세럼,2025-12-01,100.0
선세럼,2025-12-08,40.34951
선세럼,2025-12-15,18.48543
선세럼,2025-12-22,16.62135
선세럼,2025-12-29,19.76699
선세럼,2026-01-05,24.77669
선세럼,2026-01-12,69.28155
선세럼,2026-01-19,27.45631
선세럼,2026-01-26,24.07766
선세럼,2026-02-02,29.82524
선세럼,2026-02-09,26.60194
선세럼,2026-02-16,28.07766
선세럼,2026-02-23,36.93203
선세럼,2026-03-02,37.55339
선세럼,2026-03-09,45.28155
선세럼,2026-03-16,43.76699
선세럼,2026-03-23,55.2233
선세럼,2026-03-30,65.04854
선세럼,2026-04-06,71.72815
선세럼,2026-04-13,64.77669
선세럼,2026-04-20,78.13592
선세럼,2026-04-27,69.28155
선세럼,2026-05-04,65.63106
선세럼,2026-05-11,69.98058
선세럼,2026-05-18,70.13592
선세럼,2026-05-25,60.58252
선세럼,2026-06-01,63.84466
선세럼,2026-06-08,54.21359
선세럼,2026-06-15,55.02912
선세럼,2026-06-22,55.53398
선쿠션,2023-07-03,59.71472
선쿠션,2023-07-10,43.60061
선쿠션,2023-07-17,46.22205
선쿠션,2023-07-24,46.16422
선쿠션,2023-07-31,56.5343
선쿠션,2023-08-07,40.22744
선쿠션,2023-08-14,33.82806
선쿠션,2023-08-21,31.5343
선쿠션,2023-08-28,22.45566
선쿠션,2023-09-04,26.21434
선쿠션,2023-09-11,20.33538
선쿠션,2023-09-18,18.63916
선쿠션,2023-09-25,15.09252
선쿠션,2023-10-02,17.15497
선쿠션,2023-10-09,18.52351
선쿠션,2023-10-16,18.69699
선쿠션,2023-10-23,18.98612
선쿠션,2023-10-30,20.33538
선쿠션,2023-11-06,16.037
선쿠션,2023-11-13,14.53353
선쿠션,2023-11-20,14.26368
선쿠션,2023-11-27,13.51195
선쿠션,2023-12-04,13.24209
선쿠션,2023-12-11,13.22282
선쿠션,2023-12-18,12.16268
선쿠션,2023-12-25,11.95065
선쿠션,2024-01-01,16.36468
선쿠션,2024-01-08,19.66075
선쿠션,2024-01-15,17.88743
선쿠션,2024-01-22,19.6222
선쿠션,2024-01-29,22.97609
선쿠션,2024-02-05,18.69699
선쿠션,2024-02-12,25.77101
선쿠션,2024-02-19,24.26754
선쿠션,2024-02-26,30.9175
선쿠션,2024-03-04,38.5505
선쿠션,2024-03-11,50.90593
선쿠션,2024-03-18,57.55589
선쿠션,2024-03-25,50.3084
선쿠션,2024-04-01,62.89514
선쿠션,2024-04-08,80.62837
선쿠션,2024-04-15,81.49575
선쿠션,2024-04-22,80.12721
선쿠션,2024-04-29,85.71703
선쿠션,2024-05-06,74.13261
선쿠션,2024-05-13,97.76407
선쿠션,2024-05-20,100.0
선쿠션,2024-05-27,84.34849
선쿠션,2024-06-03,79.5104
선쿠션,2024-06-10,83.11488
선쿠션,2024-06-17,75.71318
선쿠션,2024-06-24,65.86353
선쿠션,2024-07-01,52.52505
선쿠션,2024-07-08,46.60755
선쿠션,2024-07-15,44.25597
선쿠션,2024-07-22,47.70624
선쿠션,2024-07-29,48.8242
선쿠션,2024-08-05,44.3909
선쿠션,2024-08-12,38.56977
선쿠션,2024-08-19,32.76792
선쿠션,2024-08-26,30.12721
선쿠션,2024-09-02,26.34926
선쿠션,2024-09-09,20.72089
선쿠션,2024-09-16,20.79799
선쿠션,2024-09-23,21.60755
선쿠션,2024-09-30,21.04857
선쿠션,2024-10-07,19.19814
선쿠션,2024-10-14,18.61989
선쿠션,2024-10-21,18.11873
선쿠션,2024-10-28,16.59599
선쿠션,2024-11-04,18.29221
선쿠션,2024-11-11,17.7525
선쿠션,2024-11-18,15.24672
선쿠션,2024-11-25,13.37702
선쿠션,2024-12-02,14.57208
선쿠션,2024-12-09,13.91673
선쿠션,2024-12-16,13.08789
선쿠션,2024-12-23,12.18195
선쿠션,2024-12-30,13.45412
선쿠션,2025-01-06,18.21511
선쿠션,2025-01-13,15.67077
선쿠션,2025-01-20,15.4202
선쿠션,2025-01-27,15.30454
선쿠션,2025-02-03,17.57902
선쿠션,2025-02-10,20.37393
선쿠션,2025-02-17,22.03161
선쿠션,2025-02-24,25.3084
선쿠션,2025-03-03,27.37085
선쿠션,2025-03-10,40.05397
선쿠션,2025-03-17,52.52505
선쿠션,2025-03-24,60.17733
선쿠션,2025-03-31,46.6461
선쿠션,2025-04-07,47.08943
선쿠션,2025-04-14,51.79259
선쿠션,2025-04-21,56.43793
선쿠션,2025-04-28,58.30763
선쿠션,2025-05-05,50.2313
선쿠션,2025-05-12,50.28912
선쿠션,2025-05-19,52.96838
선쿠션,2025-05-26,55.41634
선쿠션,2025-06-02,58.2498
선쿠션,2025-06-09,58.26908
선쿠션,2025-06-16,49.26754
선쿠션,2025-06-23,45.70161
선쿠션,2025-06-30,52.23592
선쿠션,2025-07-07,48.03392
선쿠션,2025-07-14,32.90285
선쿠션,2025-07-21,31.76561
선쿠션,2025-07-28,36.73862
선쿠션,2025-08-04,25.94448
선쿠션,2025-08-11,20.60524
선쿠션,2025-08-18,21.01002
선쿠션,2025-08-25,21.53045
선쿠션,2025-09-01,18.96684
선쿠션,2025-09-08,14.95759
선쿠션,2025-09-15,12.56746
선쿠션,2025-09-22,12.25905
선쿠션,2025-09-29,9.34849
선쿠션,2025-10-06,9.50269
선쿠션,2025-10-13,9.90747
선쿠션,2025-10-20,10.21588
선쿠션,2025-10-27,9.71472
선쿠션,2025-11-03,10.29298
선쿠션,2025-11-10,9.23284
선쿠션,2025-11-17,8.11488
선쿠션,2025-11-24,7.59444
선쿠션,2025-12-01,8.59676
선쿠션,2025-12-08,9.19429
선쿠션,2025-12-15,7.97995
선쿠션,2025-12-22,8.38473
선쿠션,2025-12-29,8.48111
선쿠션,2026-01-05,11.08326
선쿠션,2026-01-12,10.52428
선쿠션,2026-01-19,11.12181
선쿠션,2026-01-26,12.66383
선쿠션,2026-02-02,12.52891
선쿠션,2026-02-09,11.39167
선쿠션,2026-02-16,13.89745
선쿠션,2026-02-23,16.69236
선쿠션,2026-03-02,19.91133
선쿠션,2026-03-09,20.87509
선쿠션,2026-03-16,23.57363
선쿠션,2026-03-23,27.1781
선쿠션,2026-03-30,29.3562
선쿠션,2026-04-06,28.14186
선쿠션,2026-04-13,38.53122
선쿠션,2026-04-20,38.4734
선쿠션,2026-04-27,34.13646
선쿠션,2026-05-04,35.71703
선쿠션,2026-05-11,39.78411
선쿠션,2026-05-18,32.42097
선쿠션,2026-05-25,35.89051
선쿠션,2026-06-01,34.44487
선쿠션,2026-06-08,30.58982
선쿠션,2026-06-15,29.18272
선쿠션,2026-06-22,23.2074
세라마이드,2023-07-03,62.02113
세라마이드,2023-07-10,61.75693
세라마이드,2023-07-17,56.96829
세라마이드,2023-07-24,55.84544
세라마이드,2023-07-31,56.63804
세라마이드,2023-08-07,56.70409
세라마이드,2023-08-14,58.09114
세라마이드,2023-08-21,70.04623
세라마이드,2023-08-28,69.55085
세라마이드,2023-09-04,67.33817
세라마이드,2023-09-11,61.16248
세라마이드,2023-09-18,60.9313
세라마이드,2023-09-25,49.07529
세라마이드,2023-10-02,69.31968
세라마이드,2023-10-09,66.64464
세라마이드,2023-10-16,74.40554
세라마이드,2023-10-23,91.94187
세라마이드,2023-10-30,82.92602
세라마이드,2023-11-06,71.82959
세라마이드,2023-11-13,80.31704
세라마이드,2023-11-20,81.67107
세라마이드,2023-11-27,81.50594
세라마이드,2023-12-04,75.82562
세라마이드,2023-12-11,66.08322
세라마이드,2023-12-18,78.00528
세라마이드,2023-12-25,60.63408
세라마이드,2024-01-01,69.02245
세라마이드,2024-01-08,69.18758
세라마이드,2024-01-15,69.98018
세라마이드,2024-01-22,72.91941
세라마이드,2024-01-29,72.75429
세라마이드,2024-02-05,66.87582
세라마이드,2024-02-12,74.30647
세라마이드,2024-02-19,65.55482
세라마이드,2024-02-26,63.44121
세라마이드,2024-03-04,66.57859
세라마이드,2024-03-11,63.54029
세라마이드,2024-03-18,60.36988
세라마이드,2024-03-25,57.62879
세라마이드,2024-04-01,56.70409
세라마이드,2024-04-08,60.96433
세라마이드,2024-04-15,65.48877
세라마이드,2024-04-22,56.57199
세라마이드,2024-04-29,49.10832
세라마이드,2024-05-06,59.41215
세라마이드,2024-05-13,57.76089
세라마이드,2024-05-20,55.44914
세라마이드,2024-05-27,52.7741
세라마이드,2024-06-03,51.12285
세라마이드,2024-06-10,53.56671
세라마이드,2024-06-17,48.38177
세라마이드,2024-06-24,51.48612
세라마이드,2024-07-01,47.58916
세라마이드,2024-07-08,45.93791
세라마이드,2024-07-15,43.85733
세라마이드,2024-07-22,45.40951
세라마이드,2024-07-29,44.98018
세라마이드,2024-08-05,45.11228
세라마이드,2024-08-12,43.85733
세라마이드,2024-08-19,53.0383
세라마이드,2024-08-26,56.77014
세라마이드,2024-09-02,49.83487
세라마이드,2024-09-09,49.33949
세라마이드,2024-09-16,50.16512
세라마이드,2024-09-23,71.40026
세라마이드,2024-09-30,59.84147
세라마이드,2024-10-07,61.39365
세라마이드,2024-10-14,53.33553
세라마이드,2024-10-21,56.01056
세라마이드,2024-10-28,58.35535
세라마이드,2024-11-04,62.05416
세라마이드,2024-11-11,57.29854
세라마이드,2024-11-18,59.77542
세라마이드,2024-11-25,61.62483
세라마이드,2024-12-02,74.66974
세라마이드,2024-12-09,100.0
세라마이드,2024-12-16,68.06472
세라마이드,2024-12-23,58.09114
세라마이드,2024-12-30,54.92073
세라마이드,2025-01-06,58.5535
세라마이드,2025-01-13,66.01717
세라마이드,2025-01-20,57.95904
세라마이드,2025-01-27,52.87318
세라마이드,2025-02-03,62.25231
세라마이드,2025-02-10,59.84147
세라마이드,2025-02-17,55.97754
세라마이드,2025-02-24,57.36459
세라마이드,2025-03-03,54.95376
세라마이드,2025-03-10,45.14531
세라마이드,2025-03-17,50.06605
세라마이드,2025-03-24,47.15984
세라마이드,2025-03-31,51.0568
세라마이드,2025-04-07,47.09379
세라마이드,2025-04-14,46.23513
세라마이드,2025-04-21,43.2959
세라마이드,2025-04-28,39.89431
세라마이드,2025-05-05,43.36195
세라마이드,2025-05-12,42.93262
세라마이드,2025-05-19,43.65918
세라마이드,2025-05-26,39.23381
세라마이드,2025-06-02,37.35138
세라마이드,2025-06-09,37.51651
세라마이드,2025-06-16,32.95904
세라마이드,2025-06-23,32.95904
세라마이드,2025-06-30,34.7424
세라마이드,2025-07-07,35.23778
세라마이드,2025-07-14,37.15323
세라마이드,2025-07-21,36.36063
세라마이드,2025-07-28,35.86525
세라마이드,2025-08-04,51.38705
세라마이드,2025-08-11,35.76618
세라마이드,2025-08-18,33.4214
세라마이드,2025-08-25,37.21928
세라마이드,2025-09-01,39.89431
세라마이드,2025-09-08,36.39365
세라마이드,2025-09-15,38.54029
세라마이드,2025-09-22,35.63408
세라마이드,2025-09-29,31.67107
세라마이드,2025-10-06,34.97357
세라마이드,2025-10-13,39.66314
세라마이드,2025-10-20,43.19682
세라마이드,2025-10-27,47.25891
세라마이드,2025-11-03,56.83619
세라마이드,2025-11-10,47.42404
세라마이드,2025-11-17,51.28797
세라마이드,2025-11-24,53.89696
세라마이드,2025-12-01,54.95376
세라마이드,2025-12-08,46.23513
세라마이드,2025-12-15,46.53236
세라마이드,2025-12-22,39.53104
세라마이드,2025-12-29,42.40422
세라마이드,2026-01-05,49.57067
세라마이드,2026-01-12,50.49537
세라마이드,2026-01-19,80.21796
세라마이드,2026-01-26,64.96036
세라마이드,2026-02-02,63.87054
세라마이드,2026-02-09,51.35402
세라마이드,2026-02-16,47.09379
세라마이드,2026-02-23,46.23513
세라마이드,2026-03-02,46.13606
세라마이드,2026-03-09,79.72258
세라마이드,2026-03-16,50.9247
세라마이드,2026-03-23,42.5033
세라마이드,2026-03-30,41.9749
세라마이드,2026-04-06,39.56406
세라마이드,2026-04-13,42.07397
세라마이드,2026-04-20,41.54557
세라마이드,2026-04-27,38.11096
세라마이드,2026-05-04,38.63936
세라마이드,2026-05-11,53.13738
세라마이드,2026-05-18,32.76089
세라마이드,2026-05-25,32.56274
세라마이드,2026-06-01,32.52972
세라마이드,2026-06-08,35.96433
세라마이드,2026-06-15,30.71334
세라마이드,2026-06-22,30.68031
세럼 파운데이션,2023-07-03,0.1928
세럼 파운데이션,2023-07-10,0.5784
세럼 파운데이션,2023-07-17,0.16066
세럼 파운데이션,2023-07-24,0.35347
세럼 파운데이션,2023-07-31,0.25706
세럼 파운데이션,2023-08-07,0.1928
세럼 파운데이션,2023-08-14,0.73907
세럼 파운데이션,2023-08-21,0.51413
세럼 파운데이션,2023-08-28,0.22493
세럼 파운데이션,2023-09-04,0.80334
세럼 파운데이션,2023-09-11,1.28534
세럼 파운데이션,2023-09-18,0.89974
세럼 파운데이션,2023-09-25,1.99228
세럼 파운데이션,2023-10-02,2.85989
세럼 파운데이션,2023-10-09,2.47429
